attempt    K    arraySize    mergeSortTime    hybridSortTime
863    43    863    0.000268    0.000134
864    43    864    0.000267    0.000133
865    43    865    0.000267    0.000134
866    43    866    0.000266    0.000133
867    43    867    0.000268    0.000133
868    43    868    0.000270    0.000134
869    43    869    0.000268    0.000134
870    43    870    0.000267    0.000136
871    43    871    0.000270    0.000137
872    43    872    0.000270    0.000136
873    43    873    0.000269    0.000136
874    43    874    0.000270    0.000135
875    43    875    0.000271    0.000134
876    43    876    0.000271    0.000135
877    43    877    0.000271    0.000136
878    43    878    0.000270    0.000137
879    43    879    0.000270    0.000136
880    43    880    0.000272    0.000136
881    43    881    0.000270    0.000136
882    43    882    0.000274    0.000138
883    43    883    0.000271    0.000136
884    43    884    0.000274    0.000136
885    43    885    0.000272    0.000136
886    43    886    0.000274    0.000137
887    43    887    0.000273    0.000137
888    43    888    0.000273    0.000137
889    43    889    0.000273    0.000137
890    43    890    0.000278    0.000137
891    43    891    0.000275    0.000137
892    43    892    0.000273    0.000138
893    43    893    0.000274    0.000136
894    43    894    0.000274    0.000138
895    43    895    0.000275    0.000139
896    43    896    0.000275    0.000138
897    43    897    0.000277    0.000138
898    43    898    0.000277    0.000139
899    43    899    0.000278    0.000140
900    43    900    0.000276    0.000139
901    43    901    0.000279    0.000140
902    43    902    0.000276    0.000139
903    43    903    0.000277    0.000139
904    43    904    0.000278    0.000139
905    43    905    0.000280    0.000140
906    43    906    0.000280    0.000142
907    43    907    0.000279    0.000142
908    43    908    0.000280    0.000140
909    43    909    0.000279    0.000141
910    43    910    0.000283    0.000141
911    43    911    0.000283    0.000142
912    43    912    0.000282    0.000141
913    43    913    0.000282    0.000142
914    43    914    0.000282    0.000141
915    43    915    0.000282    0.000141
916    43    916    0.000284    0.000144
917    43    917    0.000283    0.000143
918    43    918    0.000285    0.000143
919    43    919    0.000284    0.000144
920    43    920    0.000285    0.000143
921    43    921    0.000284    0.000142
922    43    922    0.000285    0.000143
923    43    923    0.000286    0.000143
924    43    924    0.000285    0.000144
925    43    925    0.000286    0.000144
926    43    926    0.000287    0.000145
927    43    927    0.000286    0.000144
928    43    928    0.000287    0.000144
929    43    929    0.000286    0.000144
930    43    930    0.000288    0.000145
931    43    931    0.000287    0.000145
932    43    932    0.000287    0.000150
933    43    933    0.000289    0.000147
934    43    934    0.000288    0.000146
935    43    935    0.000290    0.000146
936    43    936    0.000289    0.000146
937    43    937    0.000288    0.000147
938    43    938    0.000290    0.000147
939    43    939    0.000289    0.000147
940    43    940    0.000292    0.000148
941    43    941    0.000291    0.000148
942    43    942    0.000291    0.000148
943    43    943    0.000291    0.000146
944    43    944    0.000293    0.000147
945    43    945    0.000296    0.000148
946    43    946    0.000294    0.000149
947    43    947    0.000294    0.000148
948    43    948    0.000296    0.000149
949    43    949    0.000295    0.000148
950    43    950    0.000299    0.000150
951    43    951    0.000298    0.000149
952    43    952    0.000297    0.000149
953    43    953    0.000302    0.000149
954    43    954    0.000297    0.000149
955    43    955    0.000298    0.000151
956    43    956    0.000300    0.000151
957    43    957    0.000299    0.000151
958    43    958    0.000300    0.000149
959    43    959    0.000301    0.000151
960    43    960    0.000301    0.000148
961    43    961    0.000300    0.000150
962    43    962    0.000301    0.000150
963    43    963    0.000300    0.000150
964    43    964    0.000303    0.000151
965    43    965    0.000302    0.000150
966    43    966    0.000302    0.000150
967    43    967    0.000303    0.000153
968    43    968    0.000303    0.000153
969    43    969    0.000302    0.000151
970    43    970    0.000305    0.000153
971    43    971    0.000305    0.000151
972    43    972    0.000304    0.000152
973    43    973    0.000307    0.000151
974    43    974    0.000303    0.000152
975    43    975    0.000304    0.000151
976    43    976    0.000304    0.000151
977    43    977    0.000304    0.000153
978    43    978    0.000305    0.000151
979    43    979    0.000306    0.000154
980    43    980    0.000306    0.000153
981    43    981    0.000306    0.000153
982    43    982    0.000306    0.000153
983    43    983    0.000307    0.000155
984    43    984    0.000306    0.000156
985    43    985    0.000308    0.000154
986    43    986    0.000307    0.000154
987    43    987    0.000309    0.000155
988    43    988    0.000308    0.000153
989    43    989    0.000310    0.000155
990    43    990    0.000308    0.000155
991    43    991    0.000309    0.000157
992    43    992    0.000311    0.000155
993    43    993    0.000309    0.000155
994    43    994    0.000308    0.000155
995    43    995    0.000310    0.000156
996    43    996    0.000311    0.000156
997    43    997    0.000311    0.000156
998    43    998    0.000312    0.000157
999    43    999    0.000313    0.000156
1000    43    1000    0.000312    0.000157
1001    43    1001    0.000313    0.000158
1002    43    1002    0.000312    0.000157
1003    43    1003    0.000313    0.000159
1004    43    1004    0.000312    0.000156
1005    43    1005    0.000313    0.000158
1006    43    1006    0.000315    0.000160
1007    43    1007    0.000314    0.000156
1008    43    1008    0.000312    0.000156
1009    43    1009    0.000315    0.000159
1010    43    1010    0.000317    0.000158
1011    43    1011    0.000315    0.000164
1012    43    1012    0.000315    0.000160
1013    43    1013    0.000315    0.000158
1014    43    1014    0.000315    0.000160
1015    43    1015    0.000316    0.000161
1016    43    1016    0.000318    0.000161
1017    43    1017    0.000316    0.000159
1018    43    1018    0.000318    0.000162
1019    43    1019    0.000318    0.000161
1020    43    1020    0.000316    0.000160
1021    43    1021    0.000317    0.000160
1022    43    1022    0.000318    0.000161
1023    43    1023    0.000317    0.000160
1024    43    1024    0.000317    0.000161
1025    43    1025    0.000318    0.000162
1026    43    1026    0.000318    0.000162
1027    43    1027    0.000321    0.000163
1028    43    1028    0.000322    0.000162
1029    43    1029    0.000321    0.000162
1030    43    1030    0.000336    0.000162
1031    43    1031    0.000321    0.000162
1032    43    1032    0.000323    0.000164
1033    43    1033    0.000324    0.000162
1034    43    1034    0.000322    0.000162
1035    43    1035    0.000324    0.000163
1036    43    1036    0.000323    0.000161
1037    43    1037    0.000325    0.000163
1038    43    1038    0.000325    0.000163
1039    43    1039    0.000322    0.000164
1040    43    1040    0.000326    0.000164
1041    43    1041    0.000325    0.000164
1042    43    1042    0.000326    0.000166
1043    43    1043    0.000325    0.000165
1044    43    1044    0.000330    0.000167
1045    43    1045    0.000325    0.000166
1046    43    1046    0.000331    0.000167
1047    43    1047    0.000328    0.000167
1048    43    1048    0.000329    0.000171
1049    43    1049    0.000329    0.000164
1050    43    1050    0.000329    0.000168
1051    43    1051    0.000331    0.000169
1052    43    1052    0.000331    0.000168
1053    43    1053    0.000330    0.000167
1054    43    1054    0.000331    0.000167
1055    43    1055    0.000334    0.000166
1056    43    1056    0.000332    0.000167
1057    43    1057    0.000331    0.000167
1058    43    1058    0.000332    0.000166
1059    43    1059    0.000333    0.000170
1060    43    1060    0.000332    0.000166
1061    43    1061    0.000336    0.000168
1062    43    1062    0.000334    0.000169
1063    43    1063    0.000334    0.000167
1064    43    1064    0.000337    0.000169
1065    43    1065    0.000336    0.000169
1066    43    1066    0.000338    0.000169
1067    43    1067    0.000337    0.000170
1068    43    1068    0.000337    0.000171
1069    43    1069    0.000338    0.000170
1070    43    1070    0.000339    0.000169
1071    43    1071    0.000336    0.000171
1072    43    1072    0.000339    0.000171
1073    43    1073    0.000341    0.000170
1074    43    1074    0.000339    0.000172
1075    43    1075    0.000341    0.000173
1076    43    1076    0.000341    0.000170
1077    43    1077    0.000339    0.000172
1078    43    1078    0.000340    0.000172
1079    43    1079    0.000343    0.000173
1080    43    1080    0.000341    0.000174
1081    43    1081    0.000342    0.000173
1082    43    1082    0.000341    0.000173
1083    43    1083    0.000343    0.000170
1084    43    1084    0.000347    0.000173
1085    43    1085    0.000342    0.000172
1086    43    1086    0.000342    0.000173
1087    43    1087    0.000344    0.000174
1088    43    1088    0.000346    0.000175
1089    43    1089    0.000343    0.000174
1090    43    1090    0.000343    0.000173
1091    43    1091    0.000346    0.000174
1092    43    1092    0.000344    0.000174
1093    43    1093    0.000347    0.000174
1094    43    1094    0.000347    0.000176
1095    43    1095    0.000348    0.000177
1096    43    1096    0.000346    0.000175
